idx,label,group,dbscan_label,flag_near_env_density,flag_noise,remove_db
1660,2,gripper_20250822_151409_116,48,False,False,False
1661,2,gripper_20250822_151410_138,49,False,False,False
1662,2,gripper_20250822_151411_124,47,False,False,False
1663,2,gripper_20250822_151412_128,51,False,False,False
1664,2,gripper_20250822_151413_135,-1,False,True,True
1665,2,gripper_20250822_151414_127,47,False,False,False
1666,2,gripper_20250822_151415_113,49,False,False,False
1667,2,gripper_20250822_151416_131,-1,False,True,True
1668,2,gripper_20250822_151417_122,47,False,False,False
1669,2,gripper_20250822_151418_128,51,False,False,False
1670,2,gripper_20250822_151419_120,50,False,False,False
1671,2,gripper_20250822_151420_111,48,False,False,False
1672,2,gripper_20250822_151421_121,49,False,False,False
1673,2,gripper_20250822_151422_102,50,False,False,False
1674,2,gripper_20250822_151423_120,47,False,False,False
1675,2,gripper_20250822_151424_118,51,False,False,False
1676,2,gripper_20250822_151425_138,47,False,False,False
1677,2,gripper_20250822_151426_124,48,False,False,False
1678,2,gripper_20250822_151427_129,49,False,False,False
1679,2,gripper_20250822_151428_121,50,False,False,False
1680,2,gripper_20250822_151429_137,52,False,False,False
1681,2,gripper_20250822_151430_127,51,False,False,False
1682,2,gripper_20250822_151431_122,47,False,False,False
1683,2,gripper_20250822_151432_134,48,False,False,False
1684,2,gripper_20250822_151433_115,49,False,False,False
1685,2,gripper_20250822_151434_135,47,False,False,False
1686,2,gripper_20250822_151435_119,51,False,False,False
1687,2,gripper_20250822_151436_105,51,False,False,False
1688,2,gripper_20250822_151437_112,47,False,False,False
1689,2,gripper_20250822_151438_104,49,False,False,False
1690,2,gripper_20250822_151439_116,49,False,False,False
1691,2,gripper_20250822_151440_126,47,False,False,False
1692,2,gripper_20250822_151441_136,51,False,False,False
1693,2,gripper_20250822_151442_129,50,False,False,False
1694,2,gripper_20250822_151443_130,47,False,False,False
1695,2,gripper_20250822_151444_121,49,False,False,False
1696,2,gripper_20250822_151445_121,-1,False,True,True
1697,2,gripper_20250822_151446_129,47,False,False,False
1698,2,gripper_20250822_151447_123,51,False,False,False
1699,2,gripper_20250822_151448_129,50,False,False,False
1700,2,gripper_20250822_151449_123,48,False,False,False
1701,2,gripper_20250822_151450_131,49,False,False,False
1702,2,gripper_20250822_151451_121,50,False,False,False
1703,2,gripper_20250822_151452_113,52,False,False,False
1704,2,gripper_20250822_151453_120,51,False,False,False
1705,2,gripper_20250822_151454_105,47,False,False,False
1706,2,gripper_20250822_151455_151,48,False,False,False
1707,2,gripper_20250822_151456_125,49,False,False,False
1708,2,gripper_20250822_151457_138,47,False,False,False
1709,2,gripper_20250822_151458_129,52,False,False,False
1710,2,gripper_20250822_151459_139,51,False,False,False
1711,2,gripper_20250822_151500_122,47,False,False,False
1712,2,gripper_20250822_151501_112,48,False,False,False
1713,2,gripper_20250822_151502_130,49,False,False,False
1714,2,gripper_20250822_151503_121,47,False,False,False
1715,2,gripper_20250822_151504_129,51,False,False,False
1716,2,gripper_20250822_151505_120,-1,False,True,True
1717,2,gripper_20250822_151506_106,47,False,False,False
1718,2,gripper_20250822_151507_113,49,False,False,False
1719,2,gripper_20250822_151508_111,-1,False,True,True
1720,2,gripper_20250822_151509_122,47,False,False,False
1721,2,gripper_20250822_151510_139,51,False,False,False
1722,2,gripper_20250822_151511_137,50,False,False,False
1723,2,gripper_20250822_151512_124,48,False,False,False
1724,2,gripper_20250822_151513_151,49,False,False,False
1725,2,gripper_20250822_151514_161,50,False,False,False
1726,2,gripper_20250822_151515_154,47,False,False,False
1727,2,gripper_20250822_151516_146,51,False,False,False
1728,2,gripper_20250822_151517_152,47,False,False,False
1729,2,gripper_20250822_151518_154,48,False,False,False
1730,2,gripper_20250822_151519_152,49,False,False,False
1731,2,gripper_20250822_151520_144,47,False,False,False
1732,2,gripper_20250822_151521_139,52,False,False,False
1733,2,gripper_20250822_151522_145,51,False,False,False
1734,2,gripper_20250822_151523_130,47,False,False,False
1735,2,gripper_20250822_151524_147,48,False,False,False
1736,2,gripper_20250822_151525_153,49,False,False,False
1737,2,gripper_20250822_151526_162,47,False,False,False
1738,2,gripper_20250822_151527_152,51,False,False,False
1739,2,gripper_20250822_151528_166,-1,False,True,True
1740,2,gripper_20250822_151529_149,47,False,False,False
1741,2,gripper_20250822_151530_146,49,False,False,False
1742,2,gripper_20250822_151531_154,49,False,False,False
1743,2,gripper_20250822_151532_138,47,False,False,False
1744,2,gripper_20250822_151533_146,51,False,False,False
1745,2,gripper_20250822_151534_140,50,False,False,False
1746,2,gripper_20250822_151535_152,47,False,False,False
1747,2,gripper_20250822_151536_146,49,False,False,False
1748,2,gripper_20250822_151537_138,-1,False,True,True
1749,2,gripper_20250822_151538_146,47,False,False,False
1750,2,gripper_20250822_151539_139,51,False,False,False
1751,2,gripper_20250822_151540_164,47,False,False,False
1752,2,gripper_20250822_151541_154,48,False,False,False
1753,2,gripper_20250822_151542_162,49,False,False,False
1754,2,gripper_20250822_151543_155,50,False,False,False
1755,2,gripper_20250822_151544_162,52,False,False,False
1756,2,gripper_20250822_151545_144,51,False,False,False
1757,2,gripper_20250822_151546_143,47,False,False,False
1758,2,gripper_20250822_151547_146,48,False,False,False
1759,2,gripper_20250822_151548_146,49,False,False,False
1760,2,gripper_20250822_151549_156,47,False,False,False
1761,2,gripper_20250822_151550_145,52,False,False,False
1762,2,gripper_20250822_151551_128,51,False,False,False
1763,2,gripper_20250822_151552_145,47,False,False,False
1764,2,gripper_20250822_151553_139,48,False,False,False
1765,2,gripper_20250822_151554_149,49,False,False,False
1766,2,gripper_20250822_151555_178,47,False,False,False
1767,2,gripper_20250822_151556_155,51,False,False,False
1768,2,gripper_20250822_151557_146,-1,False,True,True
1769,2,gripper_20250822_151558_163,47,False,False,False
1770,2,gripper_20250822_151559_154,49,False,False,False
1771,2,gripper_20250822_151600_160,-1,False,True,True
1772,2,gripper_20250822_151601_155,47,False,False,False
1773,2,gripper_20250822_151602_141,51,False,False,False
1774,2,gripper_20250822_151603_154,50,False,False,False
1775,2,gripper_20250822_151604_147,48,False,False,False
1776,2,gripper_20250822_151605_154,49,False,False,False
1777,2,gripper_20250822_151606_144,50,False,False,False
1778,2,gripper_20250822_151607_131,47,False,False,False
1779,2,gripper_20250822_151608_145,51,False,False,False
1780,2,gripper_20250822_151609_136,47,False,False,False
1781,2,gripper_20250822_151610_173,48,False,False,False
1782,2,gripper_20250822_151611_155,49,False,False,False
1783,2,gripper_20250822_151612_162,50,False,False,False
1784,2,gripper_20250822_151613_157,52,False,False,False
1785,2,gripper_20250822_151614_161,51,False,False,False
1786,2,gripper_20250822_151615_152,47,False,False,False
1787,2,gripper_20250822_151616_146,48,False,False,False
1788,2,gripper_20250822_151617_154,49,False,False,False
1789,2,gripper_20250822_151618_146,47,False,False,False
1790,2,gripper_20250822_151619_147,51,False,False,False
1791,2,gripper_20250822_151620_146,51,False,False,False
1792,2,gripper_20250822_151621_139,47,False,False,False
1793,2,gripper_20250822_151622_147,49,False,False,False
1794,3,shuttle_20250730_150413_837,53,False,False,False
1795,3,shuttle_20250730_150414_832,54,False,False,False
1796,3,shuttle_20250730_150415_840,53,False,False,False
1797,3,shuttle_20250730_150416_830,54,False,False,False
1798,3,shuttle_20250730_150417_826,53,False,False,False
1799,3,shuttle_20250730_150418_831,54,False,False,False
1800,3,shuttle_20250730_150419_823,53,False,False,False
1801,3,shuttle_20250730_150420_831,54,False,False,False
1802,3,shuttle_20250730_150421_824,53,False,False,False
1803,3,shuttle_20250730_150422_819,54,False,False,False
1804,3,shuttle_20250730_150423_828,53,False,False,False
1805,3,shuttle_20250730_150424_815,54,False,False,False
1806,3,shuttle_20250730_150425_827,53,False,False,False
1807,3,shuttle_20250730_150426_813,54,False,False,False
1808,3,shuttle_20250730_150427_844,53,False,False,False
1809,3,shuttle_20250730_150428_833,54,False,False,False
1810,3,shuttle_20250730_150429_840,54,False,False,False
1811,3,shuttle_20250730_150430_836,53,False,False,False
1812,3,shuttle_20250730_150431_822,54,False,False,False
1813,3,shuttle_20250730_150432_831,53,False,False,False
1814,3,shuttle_20250730_150433_822,54,False,False,False
1815,3,shuttle_20250730_150434_831,53,False,False,False
1816,3,shuttle_20250730_150435_827,54,False,False,False
1817,3,shuttle_20250730_150436_821,53,False,False,False
1818,3,shuttle_20250730_150437_822,54,False,False,False
1819,3,shuttle_20250730_150438_812,53,False,False,False
1820,3,shuttle_20250730_150439_825,54,False,False,False
1821,3,shuttle_20250730_150440_819,53,False,False,False
1822,3,shuttle_20250730_150441_827,54,False,False,False
1823,3,shuttle_20250730_150442_830,53,False,False,False
1824,3,shuttle_20250730_150443_840,54,False,False,False
1825,3,shuttle_20250730_150444_829,53,False,False,False
1826,3,shuttle_20250730_150445_841,54,False,False,False
1827,3,shuttle_20250730_150446_830,53,False,False,False
1828,3,shuttle_20250730_150447_827,54,False,False,False
1829,3,shuttle_20250730_150448_833,53,False,False,False
1830,3,shuttle_20250730_150449_826,54,False,False,False
1831,3,shuttle_20250730_150450_831,53,False,False,False
1832,3,shuttle_20250730_150451_827,54,False,False,False
1833,3,shuttle_20250730_150452_816,53,False,False,False
1834,3,shuttle_20250730_150453_828,54,False,False,False
1835,3,shuttle_20250730_150454_817,53,False,False,False
1836,3,shuttle_20250730_150455_824,54,False,False,False
1837,3,shuttle_20250730_150456_817,53,False,False,False
1838,3,shuttle_20250730_150457_841,54,False,False,False
1839,3,shuttle_20250730_150458_836,53,False,False,False
1840,3,shuttle_20250730_150459_842,54,False,False,False
1841,3,shuttle_20250730_150500_832,53,False,False,False
1842,3,shuttle_20250730_150501_822,54,False,False,False
1843,3,shuttle_20250730_150502_833,53,False,False,False
1844,3,shuttle_20250730_150503_822,54,False,False,False
1845,3,shuttle_20250730_150504_831,54,False,False,False
1846,3,shuttle_20250730_150505_822,53,False,False,False
1847,3,shuttle_20250730_150506_835,54,False,False,False
1848,3,shuttle_20250730_150507_824,53,False,False,False
1849,3,shuttle_20250730_150508_816,54,False,False,False
1850,3,shuttle_20250730_150509_826,53,False,False,False
1851,3,shuttle_20250730_150510_819,54,False,False,False
1852,3,shuttle_20250730_150511_825,53,False,False,False
1853,3,shuttle_20250730_150512_834,54,False,False,False
1854,3,shuttle_20250730_150513_843,53,False,False,False
1855,3,shuttle_20250730_150514_830,54,False,False,False
1856,3,shuttle_20250730_150515_842,53,False,False,False
1857,3,shuttle_20250730_150516_831,54,False,False,False
1858,3,shuttle_20250730_150517_825,53,False,False,False
1859,3,shuttle_20250730_150518_831,54,False,False,False
1860,3,shuttle_20250730_150519_825,53,False,False,False
1861,3,shuttle_20250730_150520_831,54,False,False,False
1862,3,shuttle_20250730_150521_821,53,False,False,False
1863,3,shuttle_20250730_150522_817,54,False,False,False
1864,3,shuttle_20250730_150523_821,53,False,False,False
1865,3,shuttle_20250730_150524_818,54,False,False,False
1866,3,shuttle_20250730_150525_826,53,False,False,False
1867,3,shuttle_20250730_150526_813,54,False,False,False
1868,3,shuttle_20250730_150527_838,53,False,False,False
1869,3,shuttle_20250730_150528_833,54,False,False,False
1870,3,shuttle_20250730_150529_838,53,False,False,False
1871,3,shuttle_20250730_150530_830,54,False,False,False
1872,3,shuttle_20250730_150531_842,53,False,False,False
1873,3,shuttle_20250730_150532_830,54,False,False,False
1874,3,shuttle_20250730_150533_825,53,False,False,False
1875,3,shuttle_20250730_150534_834,54,False,False,False
1876,3,shuttle_20250730_150535_826,53,False,False,False
1877,3,shuttle_20250730_150536_833,54,False,False,False
1878,3,shuttle_20250730_150537_826,-1,False,True,True
1879,3,shuttle_20250730_150538_811,54,False,False,False
1880,3,shuttle_20250730_150539_822,54,False,False,False
1881,3,shuttle_20250730_150540_818,53,False,False,False
1882,3,shuttle_20250730_150541_827,54,False,False,False
1883,3,shuttle_20250730_150542_828,53,False,False,False
1884,3,shuttle_20250730_150543_842,54,False,False,False
1885,3,shuttle_20250730_150544_834,53,False,False,False
1886,3,shuttle_20250730_150545_837,54,False,False,False
1887,3,shuttle_20250730_150546_833,53,False,False,False
1888,3,shuttle_20250730_150547_827,54,False,False,False
1889,3,shuttle_20250730_150548_828,53,False,False,False
1890,3,shuttle_20250730_150549_825,54,False,False,False
1891,3,shuttle_20250730_150550_834,53,False,False,False
1892,3,shuttle_20250730_150551_825,54,False,False,False
1893,3,shuttle_20250730_150552_816,53,False,False,False
1894,3,shuttle_20250730_150553_826,54,False,False,False
1895,3,shuttle_20250730_150554_813,53,False,False,False
1896,3,shuttle_20250730_150555_826,54,False,False,False
1897,3,shuttle_20250730_150556_812,53,False,False,False
1898,3,shuttle_20250730_150557_842,54,False,False,False
1899,3,shuttle_20250730_150558_830,53,False,False,False
1900,3,shuttle_20250730_150559_842,54,False,False,False
1901,3,shuttle_20250730_150600_832,53,False,False,False
1902,3,shuttle_20250730_150601_835,54,False,False,False
1903,3,shuttle_20250730_150602_833,53,False,False,False
1904,3,shuttle_20250730_150603_823,54,False,False,False
1905,3,shuttle_20250730_150604_833,53,False,False,False
1906,3,shuttle_20250730_150605_824,54,False,False,False
1907,3,shuttle_20250730_150606_830,53,False,False,False
1908,3,shuttle_20250730_150607_825,54,False,False,False
1909,3,shuttle_20250730_150608_816,53,False,False,False
1910,3,shuttle_20250730_150609_824,54,False,False,False
1911,3,shuttle_20250730_150610_812,53,False,False,False
1912,3,shuttle_20250730_150611_822,54,False,False,False
1913,3,shuttle_20250730_150612_832,54,False,False,False
1914,3,shuttle_20250730_150613_836,53,False,False,False
1915,3,shuttle_20250730_150614_830,54,False,False,False
1916,3,shuttle_20250730_150615_841,53,False,False,False
1917,3,shuttle_20250730_150616_830,54,False,False,False
1918,3,shuttle_20250730_150617_821,53,False,False,False
1919,3,shuttle_20250730_150618_827,54,False,False,False
1920,3,shuttle_20250730_150619_825,53,False,False,False
1921,3,shuttle_20250730_150620_834,54,False,False,False
1922,3,shuttle_20250730_150621_822,53,False,False,False
1923,3,shuttle_20250730_150622_813,54,False,False,False
1924,3,shuttle_20250730_150623_821,53,False,False,False
1925,3,shuttle_20250730_150624_814,54,False,False,False
1926,3,shuttle_20250730_150625_824,53,False,False,False
1927,3,shuttle_20250730_150626_818,54,False,False,False
1928,3,shuttle_20250730_150627_837,53,False,False,False
1929,3,shuttle_20250730_150628_834,54,False,False,False
1930,3,shuttle_20250730_150629_836,53,False,False,False
1931,3,shuttle_20250730_150630_829,54,False,False,False
1932,3,shuttle_20250730_150631_837,53,False,False,False
1933,3,shuttle_20250730_150632_830,54,False,False,False
1934,3,shuttle_20250730_150633_825,53,False,False,False
1935,3,shuttle_20250730_150634_832,54,False,False,False
1936,3,shuttle_20250730_150635_825,53,False,False,False
1937,3,shuttle_20250730_150636_833,54,False,False,False
1938,3,shuttle_20250730_150637_821,53,False,False,False
1939,3,shuttle_20250730_150638_812,54,False,False,False
1940,3,shuttle_20250730_150639_825,53,False,False,False
1941,3,shuttle_20250730_150640_817,54,False,False,False
1942,3,shuttle_20250730_150641_828,53,False,False,False
1943,3,shuttle_20250730_150642_836,54,False,False,False
1944,3,shuttle_20250730_150643_843,53,False,False,False
1945,3,shuttle_20250730_150644_828,54,False,False,False
1946,3,shuttle_20250822_142352_381,55,False,False,False
1947,3,shuttle_20250822_142353_385,55,False,False,False
1948,3,shuttle_20250822_142354_377,55,False,False,False
1949,3,shuttle_20250822_142355_378,55,False,False,False
1950,3,shuttle_20250822_142356_379,55,False,False,False
1951,3,shuttle_20250822_142357_372,55,False,False,False
1952,3,shuttle_20250822_142358_381,55,False,False,False
1953,3,shuttle_20250822_142359_374,55,False,False,False
1954,3,shuttle_20250822_142400_371,55,False,False,False
1955,3,shuttle_20250822_142401_366,55,False,False,False
1956,3,shuttle_20250822_142402_359,55,False,False,False
1957,3,shuttle_20250822_142403_379,55,False,False,False
1958,3,shuttle_20250822_142404_358,55,False,False,False
1959,3,shuttle_20250822_142405_363,55,False,False,False
1960,3,shuttle_20250822_142406_384,55,False,False,False
1961,3,shuttle_20250822_142407_393,55,False,False,False
1962,3,shuttle_20250822_142408_385,55,False,False,False
1963,3,shuttle_20250822_142409_400,55,False,False,False
1964,3,shuttle_20250822_142410_380,55,False,False,False
1965,3,shuttle_20250822_142411_363,55,False,False,False
1966,3,shuttle_20250822_142412_381,55,False,False,False
1967,3,shuttle_20250822_142413_365,55,False,False,False
1968,3,shuttle_20250822_142414_378,55,False,False,False
1969,3,shuttle_20250822_142415_378,55,False,False,False
1970,3,shuttle_20250822_142416_364,55,False,False,False
1971,3,shuttle_20250822_142417_372,55,False,False,False
1972,3,shuttle_20250822_142418_362,55,False,False,False
1973,3,shuttle_20250822_142419_364,55,False,False,False
1974,3,shuttle_20250822_142420_353,55,False,False,False
1975,3,shuttle_20250822_142421_388,55,False,False,False
1976,3,shuttle_20250822_142422_380,55,False,False,False
1977,3,shuttle_20250822_142423_378,55,False,False,False
1978,3,shuttle_20250822_142424_376,55,False,False,False
1979,3,shuttle_20250822_142425_370,55,False,False,False
1980,3,shuttle_20250822_142426_379,55,False,False,False
1981,3,shuttle_20250822_142427_371,55,False,False,False
1982,3,shuttle_20250822_142428_380,55,False,False,False
1983,3,shuttle_20250822_142429_375,55,False,False,False
1984,3,shuttle_20250822_142430_352,55,False,False,False
1985,3,shuttle_20250822_142431_369,55,False,False,False
1986,3,shuttle_20250822_142432_362,55,False,False,False
1987,3,shuttle_20250822_142433_360,55,False,False,False
1988,3,shuttle_20250822_142434_362,55,False,False,False
1989,3,shuttle_20250822_142435_369,55,False,False,False
1990,3,shuttle_20250822_142436_376,55,False,False,False
1991,3,shuttle_20250822_142437_386,55,False,False,False
1992,3,shuttle_20250822_142438_377,55,False,False,False
1993,3,shuttle_20250822_142439_378,55,False,False,False
1994,3,shuttle_20250822_142440_366,55,False,False,False
1995,3,shuttle_20250822_142441_363,55,False,False,False
1996,3,shuttle_20250822_142442_367,55,False,False,False
1997,3,shuttle_20250822_142443_372,55,False,False,False
1998,3,shuttle_20250822_142444_367,55,False,False,False
1999,3,shuttle_20250822_142445_362,55,False,False,False
2000,3,shuttle_20250822_142446_364,55,False,False,False
2001,3,shuttle_20250822_142447_361,55,False,False,False
2002,3,shuttle_20250822_142448_350,55,False,False,False
2003,3,shuttle_20250822_142449_378,55,False,False,False
2004,3,shuttle_20250822_142450_353,55,False,False,False
2005,3,shuttle_20250822_142451_372,55,False,False,False
2006,3,shuttle_20250822_142452_367,55,False,False,False
2007,3,shuttle_20250822_142453_374,55,False,False,False
2008,3,shuttle_20250822_142454_374,55,False,False,False
2009,3,shuttle_20250822_142455_372,55,False,False,False
2010,3,shuttle_20250822_142456_372,55,False,False,False
2011,3,shuttle_20250822_142457_369,55,False,False,False
2012,3,shuttle_20250822_142458_385,55,False,False,False
2013,3,shuttle_20250822_142459_366,-1,False,True,True
2014,3,shuttle_20250822_142500_374,55,False,False,False
2015,3,shuttle_20250822_142501_367,55,False,False,False
2016,3,shuttle_20250822_142502_366,55,False,False,False
2017,3,shuttle_20250822_142503_374,55,False,False,False
2018,3,shuttle_20250822_142504_348,55,False,False,False
2019,3,shuttle_20250822_142505_365,55,False,False,False
2020,3,shuttle_20250822_142506_373,55,False,False,False
2021,3,shuttle_20250822_142507_383,55,False,False,False
2022,3,shuttle_20250822_142508_361,55,False,False,False
2023,3,shuttle_20250822_142509_370,55,False,False,False
2024,3,shuttle_20250822_142510_361,55,False,False,False
2025,3,shuttle_20250822_142511_355,55,False,False,False
2026,3,shuttle_20250822_142512_367,55,False,False,False
2027,3,shuttle_20250822_142513_364,55,False,False,False
2028,3,shuttle_20250822_142514_374,55,False,False,False
2029,3,shuttle_20250822_142515_359,55,False,False,False
2030,3,shuttle_20250822_142516_359,55,False,False,False
2031,3,shuttle_20250822_142517_368,55,False,False,False
2032,3,shuttle_20250822_142518_361,55,False,False,False
2033,3,shuttle_20250822_142519_374,55,False,False,False
2034,3,shuttle_20250822_142520_346,55,False,False,False
2035,3,shuttle_20250822_142521_370,55,False,False,False
2036,3,shuttle_20250822_142522_374,55,False,False,False
2037,3,shuttle_20250822_142523_378,55,False,False,False
2038,3,shuttle_20250822_142524_372,55,False,False,False
2039,3,shuttle_20250822_142525_381,55,False,False,False
2040,3,shuttle_20250822_142526_366,55,False,False,False
2041,3,shuttle_20250822_142527_353,55,False,False,False
2042,3,shuttle_20250822_142528_377,55,False,False,False
2043,3,shuttle_20250822_142529_369,55,False,False,False
2044,3,shuttle_20250822_142530_378,55,False,False,False
2045,3,shuttle_20250822_142531_349,55,False,False,False
2046,3,shuttle_20250822_142532_343,55,False,False,False
2047,3,shuttle_20250822_142533_351,55,False,False,False
2048,3,shuttle_20250822_142534_344,55,False,False,False
2049,3,shuttle_20250822_142535_351,55,False,False,False
2050,3,shuttle_20250822_142536_360,55,False,False,False
2051,3,shuttle_20250822_142537_373,55,False,False,False
2052,3,shuttle_20250822_142538_370,55,False,False,False
2053,3,shuttle_20250822_145343_425,56,False,False,False
2054,3,shuttle_20250822_145344_435,56,False,False,False
2055,3,shuttle_20250822_145345_426,56,False,False,False
2056,3,shuttle_20250822_145346_425,56,False,False,False
2057,3,shuttle_20250822_145347_424,56,False,False,False
2058,3,shuttle_20250822_145348_418,56,False,False,False
2059,3,shuttle_20250822_145349_428,56,False,False,False
2060,3,shuttle_20250822_145350_418,56,False,False,False
2061,3,shuttle_20250822_145351_410,56,False,False,False
2062,3,shuttle_20250822_145352_415,56,False,False,False
2063,3,shuttle_20250822_145353_412,56,False,False,False
2064,3,shuttle_20250822_145354_421,56,False,False,False
2065,3,shuttle_20250822_145355_403,56,False,False,False
2066,3,shuttle_20250822_145356_393,56,False,False,False
2067,3,shuttle_20250822_145357_428,56,False,False,False
2068,3,shuttle_20250822_145358_433,56,False,False,False
2069,3,shuttle_20250822_145359_426,56,False,False,False
2070,3,shuttle_20250822_145400_420,56,False,False,False
2071,3,shuttle_20250822_145401_428,56,False,False,False
2072,3,shuttle_20250822_145402_419,56,False,False,False
2073,3,shuttle_20250822_145403_428,56,False,False,False
2074,3,shuttle_20250822_145404_414,56,False,False,False
2075,3,shuttle_20250822_145405_427,56,False,False,False
2076,3,shuttle_20250822_145406_422,56,False,False,False
2077,3,shuttle_20250822_145407_411,56,False,False,False
2078,3,shuttle_20250822_145408_419,56,False,False,False
2079,3,shuttle_20250822_145409_405,56,False,False,False
2080,3,shuttle_20250822_145410_422,56,False,False,False
2081,3,shuttle_20250822_145411_415,56,False,False,False
2082,3,shuttle_20250822_145412_435,56,False,False,False
2083,3,shuttle_20250822_145413_427,56,False,False,False
2084,3,shuttle_20250822_145414_427,56,False,False,False
2085,3,shuttle_20250822_145415_428,56,False,False,False
2086,3,shuttle_20250822_145416_421,56,False,False,False
2087,3,shuttle_20250822_145417_427,56,False,False,False
2088,3,shuttle_20250822_145418_419,56,False,False,False
2089,3,shuttle_20250822_145419_429,56,False,False,False
2090,3,shuttle_20250822_145420_416,56,False,False,False
2091,3,shuttle_20250822_145421_412,56,False,False,False
2092,3,shuttle_20250822_145422_414,56,False,False,False
2093,3,shuttle_20250822_145423_411,56,False,False,False
2094,3,shuttle_20250822_145424_425,56,False,False,False
2095,3,shuttle_20250822_145425_413,56,False,False,False
2096,3,shuttle_20250822_145426_393,56,False,False,False
2097,3,shuttle_20250822_145427_430,56,False,False,False
2098,3,shuttle_20250822_145428_435,56,False,False,False
2099,3,shuttle_20250822_145429_428,56,False,False,False
2100,3,shuttle_20250822_145430_436,56,False,False,False
2101,3,shuttle_20250822_145431_416,56,False,False,False
2102,3,shuttle_20250822_145432_418,56,False,False,False
2103,3,shuttle_20250822_145433_426,56,False,False,False
2104,3,shuttle_20250822_145434_421,56,False,False,False
2105,3,shuttle_20250822_145435_430,56,False,False,False
2106,3,shuttle_20250822_145436_419,56,False,False,False
2107,3,shuttle_20250822_145437_407,56,False,False,False
2108,3,shuttle_20250822_145438_418,56,False,False,False
2109,3,shuttle_20250822_145439_412,56,False,False,False
2110,3,shuttle_20250822_145440_420,56,False,False,False
2111,3,shuttle_20250822_145441_412,56,False,False,False
2112,3,shuttle_20250822_145442_431,56,False,False,False
2113,3,shuttle_20250822_145443_426,56,False,False,False
2114,3,shuttle_20250822_145444_437,56,False,False,False
2115,3,shuttle_20250822_145445_429,56,False,False,False
2116,3,shuttle_20250822_145446_418,56,False,False,False
2117,3,shuttle_20250822_145447_429,56,False,False,False
2118,3,shuttle_20250822_145448_413,56,False,False,False
2119,3,shuttle_20250822_145449_433,56,False,False,False
2120,3,shuttle_20250822_145450_422,56,False,False,False
2121,3,shuttle_20250822_145451_415,56,False,False,False
2122,3,shuttle_20250822_145452_423,56,False,False,False
2123,3,shuttle_20250822_145453_413,56,False,False,False
2124,3,shuttle_20250822_145454_410,56,False,False,False
2125,3,shuttle_20250822_145455_414,56,False,False,False
2126,3,shuttle_20250822_145456_421,56,False,False,False
2127,3,shuttle_20250822_145457_421,56,False,False,False
2128,3,shuttle_20250822_145458_440,56,False,False,False
2129,3,shuttle_20250822_145459_433,56,False,False,False
2130,3,shuttle_20250822_145500_427,56,False,False,False
2131,3,shuttle_20250822_145501_429,56,False,False,False
2132,3,shuttle_20250822_145502_422,56,False,False,False
2133,3,shuttle_20250822_145503_432,56,False,False,False
2134,3,shuttle_20250822_145504_422,56,False,False,False
2135,3,shuttle_20250822_145505_419,56,False,False,False
2136,3,shuttle_20250822_145506_421,56,False,False,False
2137,3,shuttle_20250822_145507_414,56,False,False,False
2138,3,shuttle_20250822_145508_422,56,False,False,False
2139,3,shuttle_20250822_145509_413,56,False,False,False
2140,3,shuttle_20250822_145510_413,56,False,False,False
2141,3,shuttle_20250822_145511_412,56,False,False,False
2142,3,shuttle_20250822_145512_438,56,False,False,False
2143,3,shuttle_20250822_145513_431,56,False,False,False
2144,3,shuttle_20250822_145514_437,56,False,False,False
2145,3,shuttle_20250822_145515_430,56,False,False,False
2146,3,shuttle_20250822_145516_445,56,False,False,False
2147,3,shuttle_20250822_145517_432,56,False,False,False
2148,3,shuttle_20250822_145518_422,56,False,False,False
2149,3,shuttle_20250822_145519_430,56,False,False,False
2150,3,shuttle_20250822_145520_422,56,False,False,False
2151,3,shuttle_20250822_145521_430,56,False,False,False
2152,3,shuttle_20250822_145522_416,56,False,False,False
2153,3,shuttle_20250822_145523_413,56,False,False,False
2154,3,shuttle_20250822_145524_425,56,False,False,False
2155,3,shuttle_20250822_145525_417,56,False,False,False
2156,3,shuttle_20250822_145526_423,56,False,False,False
2157,3,shuttle_20250822_145527_428,56,False,False,False
2158,3,shuttle_20250822_145528_429,56,False,False,False
2159,3,shuttle_20250822_145529_426,56,False,False,False
2160,3,shuttle_20250822_145530_442,56,False,False,False
2161,3,shuttle_20250822_145531_437,56,False,False,False
2162,3,shuttle_20250822_145532_425,56,False,False,False
2163,3,shuttle_20250822_145533_423,56,False,False,False
2164,3,shuttle_20250822_145534_422,56,False,False,False
2165,3,shuttle_20250822_145535_431,56,False,False,False
2166,3,shuttle_20250822_145536_422,56,False,False,False
2167,3,shuttle_20250822_145537_407,56,False,False,False
2168,3,shuttle_20250822_145538_423,56,False,False,False
2169,3,shuttle_20250822_152249_997,57,False,False,False
2170,3,shuttle_20250822_152250_998,57,False,False,False
2171,3,shuttle_20250822_152251_994,57,False,False,False
2172,3,shuttle_20250822_152253_005,57,False,False,False
2173,3,shuttle_20250822_152253_996,57,False,False,False
2174,3,shuttle_20250822_152254_993,57,False,False,False
2175,3,shuttle_20250822_152255_997,57,False,False,False
2176,3,shuttle_20250822_152256_991,57,False,False,False
2177,3,shuttle_20250822_152257_990,57,False,False,False
2178,3,shuttle_20250822_152258_988,57,False,False,False
2179,3,shuttle_20250822_152259_980,57,False,False,False
2180,3,shuttle_20250822_152300_989,57,False,False,False
