idx,label,group,z1,z2,flag_near_env,flag_outlier,remove,dist_to_env_centroid,R_env
2193,3,shuttle_20250822_152313_980,-13.077095,20.252348,False,False,False,73.43111,25.05251
2194,3,shuttle_20250822_152314_989,-7.2871532,13.597295,False,False,False,67.26243,25.05251
2195,3,shuttle_20250822_152315_980,-13.209455,19.15336,False,False,False,72.32808,25.05251
2196,3,shuttle_20250822_152316_989,-7.6899376,13.6796875,False,False,False,67.2947,25.05251
2197,3,shuttle_20250822_152317_980,-14.666197,20.556574,False,False,False,73.69451,25.05251
2198,3,shuttle_20250822_152318_998,-8.865474,13.681211,False,False,False,67.16546,25.05251
2199,3,shuttle_20250822_152319_997,-12.316888,17.693373,False,False,False,70.90669,25.05251
2200,3,shuttle_20250822_152321_006,-8.310477,14.948695,False,False,False,68.48449,25.05251
2201,3,shuttle_20250822_152321_998,-10.97028,19.153057,False,False,False,72.44118,25.05251
2202,3,shuttle_20250822_152323_004,-10.364207,13.960186,False,False,False,67.30636,25.05251
2203,3,shuttle_20250822_152323_998,-10.554744,17.559397,False,False,False,70.88036,25.05251
2204,3,shuttle_20250822_152324_999,-11.848061,16.150942,False,False,False,69.390945,25.05251
2205,3,shuttle_20250822_152325_990,-9.597209,19.036884,False,False,False,72.42907,25.05251
2206,3,shuttle_20250822_152326_989,-11.616155,20.4919,False,False,False,73.738075,25.05251
2207,3,shuttle_20250822_152327_996,-9.381851,17.072159,False,False,False,70.49081,25.05251
2208,3,shuttle_20250822_152328_987,-13.021158,17.063349,False,False,False,70.24648,25.05251
2209,3,shuttle_20250822_152329_974,-8.279214,17.897326,False,False,False,71.41963,25.05251
2210,3,shuttle_20250822_152330_987,-14.806218,22.07051,False,False,False,75.20639,25.05251
2211,3,shuttle_20250822_152331_974,-7.046425,15.810138,False,False,False,69.48798,25.05251
2212,3,shuttle_20250822_152332_998,-16.02175,18.900366,False,False,False,72.03073,25.05251
2213,3,shuttle_20250822_152334_022,-8.203364,17.511549,False,False,False,71.04401,25.05251
2214,3,shuttle_20250822_152335_018,-15.736614,21.833792,False,False,False,74.96368,25.05251
2215,3,shuttle_20250822_152336_031,-6.197458,15.141376,False,False,False,68.93712,25.05251
2216,3,shuttle_20250822_152337_015,-15.898407,19.724874,False,False,False,72.8549,25.05251
2217,3,shuttle_20250822_152338_029,-6.7795095,17.46864,False,False,False,71.166885,25.05251
2218,3,shuttle_20250822_152339_014,-16.832184,20.01916,False,False,False,73.15696,25.05251
2219,3,shuttle_20250822_152340_010,-5.1475034,14.378242,False,False,False,68.33654,25.05251
2220,3,shuttle_20250822_152341_020,-15.219367,19.909304,False,False,False,73.04115,25.05251
2221,3,shuttle_20250822_152342_008,-6.4694448,12.913318,False,False,False,66.69289,25.05251
2222,3,shuttle_20250822_152343_020,-14.5833845,20.290955,False,False,False,73.4302,25.05251
2223,3,shuttle_20250822_152344_011,-5.3186307,13.415757,False,False,False,67.35917,25.05251
2224,3,shuttle_20250822_152345_004,-15.884479,18.558012,False,False,False,71.688,25.05251
2225,3,shuttle_20250822_152346_012,-6.376258,13.156201,False,False,False,66.946396,25.05251
2226,3,shuttle_20250822_152346_998,-13.632804,20.841742,False,False,False,74.002075,25.05251
2227,3,shuttle_20250822_152348_020,-7.3347287,14.017118,False,False,False,67.67299,25.05251
2228,3,shuttle_20250822_152349_027,-15.10693,18.452518,False,False,False,71.585335,25.05251
2229,3,shuttle_20250822_152350_028,-7.3964076,13.607926,False,False,False,67.25931,25.05251
2230,3,shuttle_20250822_152351_014,-12.686507,19.93711,False,False,False,73.131424,25.05251
2231,3,shuttle_20250822_152352_028,-8.077572,13.974136,False,False,False,67.54188,25.05251
2232,3,shuttle_20250822_152353_014,-11.846508,18.369179,False,False,False,71.60585,25.05251
2233,3,shuttle_20250822_152354_022,-8.104707,14.997243,False,False,False,68.55541,25.05251
2234,3,shuttle_20250822_152355_020,-11.994545,19.412283,False,False,False,72.6396,25.05251
2235,3,shuttle_20250822_152356_004,-9.648738,14.49644,False,False,False,67.90151,25.05251
2236,3,shuttle_20250822_152357_015,-10.472052,17.459402,False,False,False,70.78675,25.05251
2237,3,shuttle_20250822_152358_012,-11.39929,15.802173,False,False,False,69.06959,25.05251
2238,3,shuttle_20250822_152359_005,-10.360642,19.11627,False,False,False,72.44732,25.05251
2239,3,shuttle_20250822_152400_015,-11.385668,20.975811,False,False,False,74.234436,25.05251
2240,3,shuttle_20250822_152401_004,-8.799925,16.579931,False,False,False,70.05599,25.05251
2241,3,shuttle_20250822_152402_013,-12.6284685,16.313284,False,False,False,69.51354,25.05251
2242,3,shuttle_20250822_152403_004,-8.822885,18.66126,False,False,False,72.12512,25.05251
2243,3,shuttle_20250822_152404_028,-13.370961,21.848083,False,False,False,75.015884,25.05251
2244,3,shuttle_20250822_152405_018,-8.428508,15.87197,False,False,False,69.3898,25.05251
2245,3,shuttle_20250822_152406_027,-13.695764,18.562975,False,False,False,71.72245,25.05251
2246,3,shuttle_20250822_152407_013,-7.8484163,17.862616,False,False,False,71.43151,25.05251
2247,3,shuttle_20250822_152408_028,-17.246273,19.977364,False,False,False,73.12243,25.05251
2248,3,shuttle_20250822_152409_011,-6.424247,15.315381,False,False,False,69.078445,25.05251
2249,3,shuttle_20250822_152410_022,-16.146963,19.901073,False,False,False,73.032,25.05251
2250,3,shuttle_20250822_152411_020,-7.109643,12.365463,False,False,False,66.063576,25.05251
2251,3,shuttle_20250822_152412_006,-17.194796,21.234114,False,False,False,74.377914,25.05251
2252,3,shuttle_20250822_152413_012,-5.6782537,14.943252,False,False,False,68.815025,25.05251
2253,3,shuttle_20250822_152414_011,-15.625713,19.344158,False,False,False,72.47415,25.05251
2254,3,shuttle_20250822_152415_004,-6.8025684,13.144818,False,False,False,66.876724,25.05251
2255,3,shuttle_20250822_152416_005,-14.742359,20.393438,False,False,False,73.530304,25.05251
2256,3,shuttle_20250822_152417_005,-5.940143,14.010779,False,False,False,67.85437,25.05251
2257,3,shuttle_20250822_152418_012,-14.250509,19.379747,False,False,False,72.52525,25.05251
2258,3,shuttle_20250822_152419_020,-6.3760333,12.727768,False,False,False,66.522255,25.05251
2259,3,shuttle_20250822_152420_027,-14.64306,21.297169,False,False,False,74.43536,25.05251
2260,3,shuttle_20250822_152421_023,-6.7600923,13.945274,False,False,False,67.67569,25.05251
2261,3,shuttle_20250822_152422_021,-13.558596,18.004324,False,False,False,71.16813,25.05251
2262,3,shuttle_20250822_152423_019,-7.1567583,13.793476,False,False,False,67.47354,25.05251
2263,3,shuttle_20250822_152424_028,-13.783575,19.655754,False,False,False,72.81235,25.05251
2264,3,shuttle_20250822_152425_020,-8.795132,14.303122,False,False,False,67.791306,25.05251
2265,3,shuttle_20250822_152426_012,-11.582087,18.05184,False,False,False,71.30398,25.05251
2266,3,shuttle_20250822_152427_014,-8.594151,13.298232,False,False,False,66.81304,25.05251
2267,3,shuttle_20250822_152428_008,-13.301658,19.504648,False,False,False,72.67598,25.05251
2268,3,shuttle_20250822_152429_024,-9.718354,14.156099,False,False,False,67.556305,25.05251
2269,3,shuttle_20250822_152430_014,-10.767143,17.57105,False,False,False,70.87671,25.05251
2270,4,environment_20250730_150715_482,-9.30306,-67.99636,False,False,False,16.206491,25.05251
2271,4,environment_20250730_150716_490,-8.208727,-66.46017,False,False,False,15.3184595,25.05251
2272,4,environment_20250730_150717_482,-7.261959,-66.36377,False,False,False,15.725188,25.05251
2273,4,environment_20250730_150718_471,-1.6716717,-69.04455,False,False,False,21.251822,25.05251
2274,4,environment_20250730_150719_474,-7.3109264,-71.22236,False,False,False,19.966324,25.05251
2275,4,environment_20250730_150720_481,-6.4126143,-74.80236,False,False,False,23.600677,25.05251
2276,4,environment_20250730_150721_471,-5.5363684,-68.71921,False,False,False,18.640396,25.05251
2277,4,environment_20250730_150722_483,-5.5677404,-69.62333,False,False,False,19.386358,25.05251
2278,4,environment_20250730_150723_470,-6.4137583,-68.17712,False,False,False,17.711393,25.05251
2279,4,environment_20250730_150724_471,-5.847672,-70.32159,False,False,False,19.842535,25.05251
2280,4,environment_20250730_150725_467,1.1504004,-65.01091,False,False,False,20.663475,25.05251
2281,4,environment_20250730_150726_463,-6.694743,-67.04155,False,False,False,16.60234,25.05251
2282,4,environment_20250730_150727_468,-4.7959566,-72.046875,False,False,False,21.862556,25.05251
2283,4,environment_20250730_150728_467,-10.697359,-66.88159,False,False,False,14.652564,25.05251
2284,4,environment_20250730_150729_491,-10.043173,-67.592896,False,False,False,15.5503435,25.05251
2285,4,environment_20250730_150730_482,-0.9991477,-72.33119,False,False,False,24.216726,25.05251
2286,4,environment_20250730_150731_490,-7.741884,-65.5064,False,False,False,14.74454,25.05251
2287,4,environment_20250730_150732_483,-0.385712,-62.604614,False,False,False,18.05577,25.05251
2288,4,environment_20250730_150733_470,-4.266585,-68.71995,False,False,False,19.36628,25.05251
2289,4,environment_20250730_150734_483,-9.260728,-71.16474,False,False,False,19.168789,25.05251
2290,4,environment_20250730_150735_475,-8.34858,-71.508644,False,False,False,19.815302,25.05251
2291,4,environment_20250730_150736_482,-2.276496,-73.049614,False,False,False,24.051779,25.05251
2292,4,environment_20250730_150737_475,-3.2601292,-71.613075,False,False,False,22.31078,25.05251
2293,4,environment_20250730_150738_467,-5.906258,-66.436455,False,False,False,16.555326,25.05251
2294,4,environment_20250730_150739_470,-9.665611,-69.6876,False,False,False,17.642242,25.05251
2295,4,environment_20250730_150740_466,0.8793721,-64.55964,False,False,False,20.183386,25.05251
2296,4,environment_20250730_150741_475,0.18281111,-68.73779,False,False,False,22.308002,25.05251
2297,4,environment_20250730_150742_466,-0.07389804,-68.74258,False,False,False,22.128693,25.05251
2298,4,environment_20250730_150743_457,-6.6022205,-70.35053,False,False,False,19.502289,25.05251
2299,4,environment_20250730_150744_481,-11.014052,-69.590996,False,False,False,17.130463,25.05251
2300,4,environment_20250730_150745_490,-0.7126268,-66.589554,False,False,False,20.185652,25.05251
2301,4,environment_20250730_150746_477,-3.0328615,-65.941505,False,False,False,18.055786,25.05251
2302,4,environment_20250730_150747_489,-3.4134977,-67.72052,False,False,False,19.110723,25.05251
2303,4,environment_20250730_150748_486,-8.241577,-68.387535,False,False,False,17.007643,25.05251
2304,4,environment_20250730_150749_471,-10.609819,-69.307274,False,False,False,16.976143,25.05251
2305,4,environment_20250730_150750_484,-9.650729,-71.10725,False,False,False,18.985727,25.05251
2306,4,environment_20250730_150751_473,2.2803044,-67.75087,False,False,False,23.217993,25.05251
2307,4,environment_20250730_150752_483,-3.9585116,-74.26578,False,False,False,24.205427,25.05251
2308,4,environment_20250730_150753_474,-1.2308065,-66.12144,False,False,False,19.487345,25.05251
2309,4,environment_20250730_150754_467,-2.6557405,-73.16935,False,False,False,23.941439,25.05251
2310,4,environment_20250730_150755_476,-2.694419,-67.811615,False,False,False,19.650791,25.05251
2311,4,environment_20250730_150756_464,-5.548411,-67.569176,False,False,False,17.682886,25.05251
2312,4,environment_20250730_150757_475,-3.6071925,-69.68441,False,False,False,20.533915,25.05251
2313,4,environment_20250730_150758_464,0.9941945,-65.02483,False,False,False,20.543928,25.05251
2314,4,environment_20250730_150759_486,-2.0607016,-67.28949,False,False,False,19.699007,25.05251
2315,4,environment_20250730_150800_476,-2.3543212,-67.6674,False,False,False,19.772192,25.05251
2316,4,environment_20250730_150801_488,-5.651514,-67.41737,False,False,False,17.499414,25.05251
2317,4,environment_20250730_150802_481,-0.29354283,-66.06553,False,False,False,20.159689,25.05251
2318,4,environment_20250730_150803_474,-3.6830385,-74.18276,False,False,False,24.268827,25.05251
2319,4,environment_20250730_150804_481,-5.6537585,-70.160385,False,False,False,19.801258,25.05251
2320,4,environment_20250730_150805_467,-3.0457654,-63.713932,False,False,False,16.53988,25.05251
2321,4,environment_20250730_150806_479,-3.0957801,-63.277336,False,False,False,16.224903,25.05251
2322,4,environment_20250730_150807_471,-6.017336,-68.470665,False,False,False,18.170795,25.05251
2323,4,environment_20250730_150808_463,-5.803583,-68.730225,False,False,False,18.504536,25.05251
2324,4,environment_20250730_150809_471,-3.3775392,-68.77754,False,False,False,19.951721,25.05251
2325,4,environment_20250730_150810_463,-3.0641382,-69.26628,False,False,False,20.529547,25.05251
2326,4,environment_20250730_150811_474,-10.982271,-73.69909,False,False,False,21.115852,25.05251
2327,4,environment_20250730_150812_462,0.7074244,-67.29397,False,False,False,21.717731,25.05251
2328,4,environment_20250730_150813_454,-3.5317705,-67.363304,False,False,False,18.762136,25.05251
2329,4,environment_20250730_150814_478,-4.721374,-69.79896,False,False,False,19.990427,25.05251
2330,4,environment_20250730_150815_488,-5.7001314,-71.5339,False,False,False,20.972,25.05251
2331,4,environment_20250730_150816_482,-5.44371,-72.43477,False,False,False,21.88649,25.05251
2332,4,environment_20250730_150817_490,-1.1340144,-64.85005,False,False,False,18.739254,25.05251
2333,4,environment_20250730_150818_478,-7.6413493,-68.710976,False,False,False,17.567448,25.05251
2334,4,environment_20250730_150819_473,-8.466985,-72.22476,False,False,False,20.43873,25.05251
2335,4,environment_20250730_150820_477,-8.720958,-72.505005,False,False,False,20.612734,25.05251
2336,4,environment_20250730_150821_471,-6.592525,-65.05653,False,False,False,15.040316,25.05251
2337,4,environment_20250730_150822_481,-6.831302,-65.02145,False,False,False,14.867966,25.05251
2338,4,environment_20250730_150823_470,-6.504691,-72.33414,False,False,False,21.316353,25.05251
2339,4,environment_20250730_150824_464,-6.418348,-74.04629,False,False,False,22.905994,25.05251
2340,4,environment_20250730_150825_474,-2.9039102,-70.67309,False,False,False,21.747087,25.05251
2341,4,environment_20250730_150826_466,-4.3954034,-68.371704,False,False,False,19.009796,25.05251
2342,4,environment_20250730_150827_474,-6.535366,-75.03833,False,False,False,23.769667,25.05251
2343,4,environment_20250730_150828_466,-4.6748605,-69.69919,False,False,False,19.93313,25.05251
2344,4,environment_20250730_150829_487,-3.5793264,-70.25909,False,False,False,21.016108,25.05251
2345,4,environment_20250730_150830_483,-3.867071,-66.2795,False,False,False,17.727238,25.05251
2346,4,environment_20250730_150831_491,-1.9418763,-64.415276,False,False,False,17.837748,25.05251
2347,4,environment_20250730_150832_482,-6.127267,-65.634834,False,False,False,15.782362,25.05251
2348,4,environment_20250730_150833_470,-9.00006,-70.80871,False,False,False,18.925678,25.05251
2349,4,environment_20250730_150834_481,1.0914646,-65.96351,False,False,False,21.178598,25.05251
2350,4,environment_20250730_150835_472,-0.23146187,-70.18466,False,False,False,23.062336,25.05251
2351,4,environment_20250730_150836_479,-7.5170846,-66.32759,False,False,False,15.55816,25.05251
2352,4,environment_20250730_150837_470,-4.4335113,-70.76283,False,False,False,20.955088,25.05251
2353,4,environment_20250730_150838_468,-1.4517328,-69.55615,False,False,False,21.7814,25.05251
2354,4,environment_20250730_150839_476,0.7942745,-71.51695,False,False,False,24.738434,25.05251
2355,4,environment_20250730_150840_466,-3.2907152,-74.94372,False,False,False,25.12414,25.05251
2356,4,environment_20250730_150841_472,-6.225911,-71.740456,False,False,False,20.908676,25.05251
2357,4,environment_20250730_150842_465,-8.796159,-66.98899,False,False,False,15.508445,25.05251
2358,4,environment_20250730_150843_459,-0.85282755,-70.85315,False,False,False,23.156284,25.05251
2359,4,environment_20250730_150844_482,-0.63618773,-72.9981,False,False,False,24.966969,25.05251
2360,4,environment_20250730_150845_491,-6.297249,-69.54251,False,False,False,18.943048,25.05251
2361,4,environment_20250730_150846_484,-7.584565,-69.72001,False,False,False,18.493292,25.05251
2362,4,environment_20250730_150847_484,-5.198734,-64.67203,False,False,False,15.6420355,25.05251
2363,4,environment_20250730_150848_482,-3.5896342,-64.15933,False,False,False,16.421476,25.05251
2364,4,environment_20250730_150849_473,-7.7933645,-72.547775,False,False,False,20.987028,25.05251
2365,4,environment_20250730_150850_481,-2.50337,-67.015205,False,False,False,19.194523,25.05251
2366,4,environment_20250730_150851_479,-0.83478284,-67.917175,False,False,False,21.007177,25.05251
2367,4,environment_20250730_150852_484,-11.225039,-73.66206,False,False,False,21.02614,25.05251
2368,4,environment_20250730_150853_479,-10.289801,-68.31541,False,False,False,16.139318,25.05251
2369,4,environment_20250730_150854_471,-2.2896879,-70.56343,False,False,False,22.028742,25.05251
2370,4,environment_20250730_150855_476,-2.413433,-71.13867,False,False,False,22.412851,25.05251
2371,4,environment_20250730_150856_467,-4.5289855,-71.86482,False,False,False,21.841244,25.05251
2372,4,environment_20250730_150857_473,-4.9844923,-65.794395,False,False,False,16.625628,25.05251
2373,4,environment_20250730_150858_463,2.2610922,-67.32674,False,False,False,22.938175,25.05251
2374,4,environment_20250730_150859_490,-4.5674934,-67.62258,False,False,False,18.308933,25.05251
2375,4,environment_20250730_150900_486,-1.1067516,-65.51556,False,False,False,19.183332,25.05251
2376,4,environment_20250730_150901_488,-8.877083,-67.10852,False,False,False,15.579456,25.05251
2377,4,environment_20250730_150902_485,-7.982491,-69.79708,False,False,False,18.390766,25.05251
2378,4,environment_20250730_150903_476,1.5876036,-68.482834,False,False,False,23.162634,25.05251
2379,4,environment_20250730_150904_486,-5.618389,-66.59664,False,False,False,16.855896,25.05251
2380,4,environment_20250730_150905_474,-4.113314,-71.08697,False,False,False,21.40105,25.05251
2381,4,environment_20250730_150906_479,-2.5855374,-65.28165,False,False,False,17.919872,25.05251
2382,4,environment_20250730_150907_470,-7.5096784,-67.86587,False,False,False,16.886332,25.05251
2383,4,environment_20250730_150908_467,-8.259603,-65.84985,False,False,False,14.76452,25.05251
2384,4,environment_20250730_150909_471,-3.717709,-72.225174,False,False,False,22.573133,25.05251
2385,4,environment_20250730_150910_467,-3.8128774,-66.82747,False,False,False,18.172998,25.05251
2386,4,environment_20250730_150911_475,-1.5858974,-64.641136,False,False,False,18.25639,25.05251
2387,4,environment_20250730_150912_461,-8.532473,-69.42252,False,False,False,17.822094,25.05251
2388,4,environment_20250730_150913_471,-10.341969,-68.11488,False,False,False,15.932989,25.05251
2389,4,environment_20250730_150914_477,-9.221153,-69.35,False,False,False,17.48697,25.05251
2390,4,environment_20250730_150915_486,0.782841,-71.9832,False,False,False,25.079376,25.05251
2391,4,environment_20250730_150916_481,-6.5474296,-68.6126,False,False,False,18.01414,25.05251
2392,4,environment_20250730_150917_481,-6.454719,-71.98753,False,False,False,21.02669,25.05251
2393,4,environment_20250730_150918_476,-7.97257,-63.958168,False,False,False,13.335323,25.05251
2394,4,environment_20250730_150919_472,-11.967743,-73.00419,False,False,False,20.232096,25.05251
2395,4,environment_20250730_150920_483,-5.223607,-69.24842,False,False,False,19.254477,25.05251
2396,4,environment_20250730_150921_473,-7.0236664,-71.2859,False,False,False,20.14675,25.05251
2397,4,environment_20250730_150922_477,-9.047025,-65.80573,False,False,False,14.341729,25.05251
2398,4,environment_20250730_150923_470,-8.473473,-68.06551,False,False,False,16.61643,25.05251
2399,4,environment_20250730_150924_466,-2.0313334,-68.96128,False,False,False,20.952204,25.05251
2400,4,environment_20250730_150925_471,-0.7943292,-70.64233,False,False,False,23.033281,25.05251
2401,4,environment_20250730_150926_463,-1.5043427,-67.48917,False,False,False,20.231009,25.05251
2402,4,environment_20250730_150927_472,-7.0689135,-69.09653,False,False,False,18.176804,25.05251
2403,4,environment_20250730_150928_465,-2.1779249,-73.40633,False,False,False,24.402737,25.05251
2404,4,environment_20250730_150929_489,-1.4788091,-71.00021,False,False,False,22.873169,25.05251
2405,4,environment_20250730_150930_483,-8.082944,-68.39338,False,False,False,17.083544,25.05251
2406,4,environment_20250730_150931_490,-2.2334552,-70.20326,False,False,False,21.779688,25.05251
2407,4,environment_20250730_150932_476,-11.089636,-73.697365,False,False,False,21.090158,25.05251
2408,4,environment_20250730_150933_473,-3.7536724,-70.86772,False,False,False,21.416878,25.05251
2409,4,environment_20250730_150934_482,-3.9139082,-65.25835,False,False,False,16.95083,25.05251
2410,4,environment_20250730_150935_474,-3.9032705,-65.23372,False,False,False,16.940657,25.05251
2411,4,environment_20250730_150936_482,-5.5262012,-70.48079,False,False,False,20.141975,25.05251
2412,4,environment_20250730_150937_471,-7.7582088,-70.1458,False,False,False,18.801683,25.05251
2413,4,environment_20250730_150938_481,-4.4106393,-71.54298,False,False,False,21.62765,25.05251
2414,4,environment_20250730_150939_471,-5.804876,-73.6114,False,False,False,22.7709,25.05251
2415,4,environment_20250730_150940_466,-5.55847,-73.09856,False,False,False,22.421732,25.05251
2416,4,environment_20250730_150941_472,0.22877717,-70.175674,False,False,False,23.368067,25.05251
2417,4,environment_20250730_150942_460,-0.40576732,-67.478745,False,False,False,21.012236,25.05251
2418,4,environment_20250730_150943_471,-7.1964774,-67.63484,False,False,False,16.8421,25.05251
2419,4,environment_20250730_150944_482,-0.6559028,-64.70556,False,False,False,19.0264,25.05251
2420,4,environment_20250730_150945_488,-1.7908082,-74.03108,False,False,False,25.13726,25.05251
2421,4,environment_20250730_150946_480,-1.5561335,-68.36117,False,False,False,20.823622,25.05251
2422,4,environment_20250730_150947_486,-4.9142113,-65.90284,False,False,False,16.753777,25.05251
2423,4,environment_20250822_140055_658,-29.726292,-40.316223,False,False,False,18.956894,25.05251
2424,4,environment_20250822_140056_629,-30.430159,-39.903053,False,False,False,19.755636,25.05251
2425,4,environment_20250822_140057_622,-32.05848,-39.053627,False,False,False,21.538746,25.05251
2426,4,environment_20250822_140058_627,-31.87798,-37.248672,False,False,False,22.630438,25.05251
2427,4,environment_20250822_140059_615,-30.305742,-40.01843,False,False,False,19.585974,25.05251
2428,4,environment_20250822_140100_616,-29.939894,-38.44265,False,False,False,20.418194,25.05251
2429,4,environment_20250822_140101_610,-32.240677,-38.019436,False,False,False,22.362377,25.05251
2430,4,environment_20250822_140102_608,-33.737072,-37.474354,False,False,False,23.841578,25.05251
2431,4,environment_20250822_140103_616,-31.616714,-39.995754,False,False,False,20.593037,25.05251
2432,4,environment_20250822_140104_608,-31.59529,-39.598984,False,False,False,20.83204,25.05251
2433,4,environment_20250822_140105_617,-31.441578,-39.411034,False,False,False,20.83866,25.05251
2434,4,environment_20250822_140106_608,-30.883797,-39.763927,False,False,False,20.186737,25.05251
2435,4,environment_20250822_140107_601,-33.861973,-38.24176,False,False,False,23.441177,25.05251
2436,4,environment_20250822_140108_610,-31.994057,-39.29683,False,False,False,21.331516,25.05251
2437,4,environment_20250822_140109_638,-32.579315,-39.22198,False,False,False,21.827953,25.05251
2438,4,environment_20250822_140110_627,-30.973398,-35.025436,False,False,False,23.650486,25.05251
2439,4,environment_20250822_140111_608,-26.467337,-36.15858,False,False,False,20.06892,25.05251
2440,4,environment_20250822_140112_627,-31.009626,-30.17724,False,False,False,27.559067,25.05251
2441,4,environment_20250822_140113_616,-31.62068,-29.376875,False,False,False,28.563946,25.05251
2442,4,environment_20250822_140114_626,-28.789362,-30.856993,False,False,False,25.806097,25.05251
2443,4,environment_20250822_140115_616,-24.278803,-32.965786,False,False,False,21.891365,25.05251
2444,4,environment_20250822_140116_630,-34.54807,-30.475977,False,False,False,29.433788,25.05251
2445,4,environment_20250822_140117_616,-34.018284,-31.546381,False,False,False,28.273043,25.05251
2446,4,environment_20250822_140118_608,-32.100952,-30.13933,False,False,False,28.208662,25.05251
2447,4,environment_20250822_140119_607,-26.562914,-33.178608,False,False,False,22.69023,25.05251
2448,4,environment_20250822_140120_608,-27.86059,-34.750973,False,False,False,22.007036,25.05251
2449,4,environment_20250822_140121_617,-27.683006,-31.369514,False,False,False,24.81474,25.05251
2450,4,environment_20250822_140122_603,-32.24832,-33.736168,False,False,False,25.458174,25.05251
2451,4,environment_20250822_140123_604,-25.131176,-29.905012,False,False,False,25.045794,25.05251
2452,4,environment_20250822_140124_619,-29.868975,-36.47581,False,False,False,21.829775,25.05251
2453,4,environment_20250822_140125_624,-30.295073,-28.123512,False,False,False,28.925909,25.05251
2454,4,environment_20250822_140126_625,-32.890614,-34.984913,False,False,False,24.956781,25.05251
2455,4,environment_20250822_140127_617,-28.583473,-37.095768,False,False,False,20.533909,25.05251
2456,4,environment_20250822_140128_626,-27.977568,-37.50245,False,False,False,19.839045,25.05251
2457,4,environment_20250822_140129_608,-32.272907,-31.84205,False,False,False,26.944122,25.05251
2458,4,environment_20250822_140130_616,-29.052485,-35.076706,False,False,False,22.421381,25.05251
2459,4,environment_20250822_140131_617,-32.247257,-34.12119,False,False,False,25.165407,25.05251
2460,4,environment_20250822_140132_612,-33.189327,-30.591911,False,False,False,28.493633,25.05251
2461,4,environment_20250822_140133_622,-29.041546,-35.30134,False,False,False,22.234373,25.05251
2462,4,environment_20250822_140134_611,-31.689587,-30.42594,False,False,False,27.737226,25.05251
2463,4,environment_20250822_140135_609,-28.746513,-28.676083,False,False,False,27.690184,25.05251
2464,4,environment_20250822_140136_609,-29.524378,-31.10382,False,False,False,25.975382,25.05251
2465,4,environment_20250822_140137_601,-30.775532,-31.745586,False,False,False,26.131968,25.05251
2466,4,environment_20250822_140138_609,-31.183258,-35.148556,False,False,False,23.692484,25.05251
2467,4,environment_20250822_140139_632,-29.491728,-34.06533,False,False,False,23.497492,25.05251
2468,4,environment_20250822_140140_625,-28.4956,-33.136192,False,False,False,23.707582,25.05251
2469,4,environment_20250822_140141_634,-29.619005,-36.56171,False,False,False,21.603058,25.05251
2470,4,environment_20250822_140142_626,-28.703756,-34.0769,False,False,False,23.036167,25.05251
2471,4,environment_20250822_140143_619,-29.689686,-31.963066,False,False,False,25.3414,25.05251
2472,4,environment_20250822_140144_617,-26.749102,-30.523142,False,False,False,25.137955,25.05251
2473,4,environment_20250822_140145_618,-26.688385,-35.896267,False,False,False,20.408781,25.05251
2474,4,environment_20250822_140146_625,-32.86053,-33.009613,False,False,False,26.40826,25.05251
2475,4,environment_20250822_140147_617,-29.162193,-34.085663,False,False,False,23.28976,25.05251
2476,4,environment_20250822_140148_603,-30.246405,-34.714283,False,False,False,23.433123,25.05251
2477,4,environment_20250822_140149_612,-29.906519,-31.047068,False,False,False,26.22771,25.05251
2478,4,environment_20250822_140150_652,-15.861375,-28.352568,False,False,False,24.777536,25.05251
2479,4,environment_20250822_140151_677,-6.5401926,-21.150404,False,True,True,33.280846,25.05251
2480,4,environment_20250822_140152_695,-6.4346137,-21.080315,False,True,True,33.37753,25.05251
2481,4,environment_20250822_140153_702,-6.204281,-20.954185,False,True,True,33.56348,25.05251
2482,4,environment_20250822_140154_722,-32.918198,-35.342022,False,False,False,24.717505,25.05251
2483,4,environment_20250822_140155_711,-31.800089,-33.177406,False,False,False,25.60312,25.05251
2484,4,environment_20250822_140156_733,-30.76329,-36.00058,False,False,False,22.773605,25.05251
2485,4,environment_20250822_140157_712,-33.673363,-35.3209,False,False,False,25.26258,25.05251
2486,4,environment_20250822_140158_720,-29.74878,-32.91469,False,False,False,24.585705,25.05251
2487,4,environment_20250822_140159_702,-30.650965,-33.333282,False,False,False,24.774393,25.05251
2488,4,environment_20250822_140200_695,-28.908102,-35.25632,False,False,False,22.191137,25.05251
2489,4,environment_20250822_140201_710,-28.653034,-33.33343,False,False,False,23.62705,25.05251
2490,4,environment_20250822_140202_694,-28.461864,-28.886234,False,False,False,27.371479,25.05251
2491,4,environment_20250822_140203_711,-33.112354,-29.302212,False,False,False,29.478924,25.05251
2492,4,environment_20250822_140204_702,-32.730972,-29.768602,False,False,False,28.877415,25.05251
2493,4,environment_20250822_140205_711,-31.610107,-32.960968,False,False,False,25.654305,25.05251
2494,4,environment_20250822_140206_706,-29.85978,-32.276466,False,False,False,25.175117,25.05251
2495,4,environment_20250822_140207_686,-29.148962,-31.741999,False,False,False,25.235247,25.05251
2496,4,environment_20250822_140208_704,-30.32251,-34.771816,False,False,False,23.435163,25.05251
2497,4,environment_20250822_140209_733,-29.423359,-29.265217,False,False,False,27.50134,25.05251
2498,4,environment_20250822_140210_719,-27.864046,-32.070667,False,False,False,24.291964,25.05251
